# regime_features v1 | generated 2026-08-09 | causal z win=250 min=120 clip=±5.0 | tier2 NaN=哨兵
datetime,amount_surge_z,mom_cum20_z,idx_uplow60_z,idx_dd250_z,lowvol_highvol_cum20_z,limitup_share_z,disp20_z,basis_pct_z,shibor1w_neg_chg20_z,idx_dd250,idx_uplow60
2020-08-03,0.24085,0.35534,2.86432,1.20670,0.10076,4.00429,1.57481,-0.70695,-1.20784,-0.01682,0.24771
2020-08-04,0.50792,0.20939,2.82736,1.22457,0.32423,0.77105,1.59316,-0.49213,-0.33878,-0.01590,0.24888
2020-08-05,0.56521,0.38663,2.77738,1.22273,0.62351,1.36867,1.58527,-1.20784,0.21080,-0.01563,0.24922
2020-08-06,0.63995,-0.07440,2.65964,1.12510,1.05646,0.82168,1.58948,-0.83458,0.39715,-0.01859,0.24547
2020-08-07,0.66078,0.24553,2.36894,0.78058,1.04511,0.16678,1.51250,-0.58256,-0.13091,-0.02989,0.23113
2020-08-10,0.50009,0.53920,2.40711,0.87943,1.14068,0.76232,1.53682,-0.44042,-0.13311,-0.02639,0.23556
2020-08-11,0.30677,0.97612,2.18320,0.61038,0.78357,-0.47086,1.42150,-0.98080,-0.59429,-0.03527,0.22429
2020-08-12,0.20770,0.68888,2.00678,0.39727,0.74261,-0.24277,1.30414,-1.02659,-0.58659,-0.04231,0.21537
2020-08-13,-0.07332,0.41848,1.93109,0.32035,0.40192,0.24096,1.21783,-0.90501,-0.10580,-0.04477,0.21225
2020-08-14,-0.34784,0.71554,2.19990,0.73812,0.28940,-0.32098,1.11336,1.47583,-0.14602,-0.03056,0.23027
2020-08-17,-0.38000,0.42442,2.63524,1.41252,0.93537,0.88258,1.04332,0.40898,-0.31130,-0.00778,0.25919
2020-08-18,-0.43386,-0.28421,2.55402,1.38847,1.26323,0.52507,0.99992,0.10780,-0.58250,-0.00829,0.25682
2020-08-19,-0.46334,-0.07674,2.13566,0.93383,0.77174,-0.24549,1.05262,0.53825,-1.07420,-0.02314,0.23275
2020-08-20,-0.48453,-0.30274,1.85849,0.54404,0.64557,-0.66629,0.99508,1.08396,-0.36024,-0.03581,0.21675
2020-08-21,-0.50040,-0.30053,1.94523,0.78673,0.81286,-0.25163,0.89079,-2.11702,-0.78086,-0.02764,0.22357
2020-08-24,-0.67017,-0.43199,2.01994,1.01290,1.56317,-0.49013,0.83946,-2.71761,-0.29355,-0.02001,0.22985
2020-08-25,-0.77825,-0.49423,1.59877,1.04455,1.40352,-0.56375,0.98510,-2.23867,-0.35247,-0.01875,0.20404
2020-08-26,-0.85481,-0.81599,1.36695,0.68352,1.51341,-0.98063,1.08284,-1.21467,-0.38314,-0.03026,0.18992
2020-08-27,-0.87804,-0.85221,1.45286,0.83768,1.66326,-0.65594,1.12831,-0.63385,-0.15531,-0.02506,0.19630
2020-08-28,-0.82243,-0.35811,1.87624,1.55144,1.29835,-0.56398,1.16434,0.41833,-0.15386,-0.00179,0.22485
2020-08-31,-0.75499,-0.51268,1.74695,1.35834,1.40636,-0.39729,1.13451,-0.85301,-1.00976,-0.00757,0.21776
2020-09-01,-0.81408,-0.56845,1.82731,1.51099,1.53941,-0.72060,1.05795,-0.21843,-0.46742,-0.00223,0.22431
2020-09-02,-0.82948,-0.79236,1.81364,1.50826,1.40305,-0.72109,1.07752,-1.37002,-0.79429,-0.00187,0.22475
2020-09-03,-0.77901,-0.01673,1.69237,1.32518,1.05450,-0.90481,1.06282,-0.51949,-0.71732,-0.00739,0.21798
2020-09-04,-0.85194,0.56276,1.49878,1.01871,0.95139,-0.92523,1.01013,0.18254,-0.17788,-0.01705,0.20613
2020-09-07,-0.87281,0.50136,1.10722,0.37555,1.16756,-0.85414,1.01368,-0.33862,-0.14131,-0.03783,0.18063
2020-09-08,-0.84152,-0.57964,1.19214,0.52914,1.33463,-0.50712,1.06293,0.31870,0.02332,-0.03268,0.18695
2020-09-09,-0.81272,-0.41815,0.51931,-0.16843,0.95418,-0.80262,1.14930,0.59638,0.09126,-0.05530,0.14199
2020-09-10,-0.85574,0.10336,0.49255,-0.18826,0.56605,-1.16842,1.38639,0.85707,0.34662,-0.05584,0.14048
2020-09-11,-0.93493,-0.24897,0.54161,0.09542,0.65284,-0.68543,1.43922,0.33850,0.11948,-0.04650,0.14413
2020-09-14,-1.06971,-0.04607,0.39864,0.24350,0.34571,-0.29185,1.54975,0.71719,0.08107,-0.04161,0.13476
2020-09-15,-1.16880,-0.01910,0.51588,0.47775,0.01650,-0.77240,1.54329,0.63117,0.10102,-0.03389,0.14296
2020-09-16,-1.34922,-0.30692,0.36831,0.27775,0.10938,-0.95208,1.47126,1.23602,-0.07611,-0.04031,0.13326
2020-09-17,-1.40032,-0.31062,0.27678,0.12086,0.18944,-0.76665,1.46287,1.43419,0.06494,-0.04538,0.12726
2020-09-18,-1.30365,-0.17390,0.64990,0.78196,0.10462,-0.54013,1.45121,0.35838,0.05008,-0.02388,0.15266
2020-09-21,-1.30203,-0.14113,0.26246,0.49107,-0.46092,-0.96582,1.37466,-0.75704,-0.31387,-0.03329,0.12667
2020-09-22,-1.30265,-0.55832,-0.26130,0.13826,-0.14557,-1.00783,1.18419,-0.61807,-0.58305,-0.04476,0.09134
2020-09-23,-1.29635,-0.46624,-0.53258,0.24279,0.00755,-0.53273,1.08107,-0.67444,0.17324,-0.04134,0.07299
2020-09-24,-1.31610,-0.64292,-1.12910,-0.32094,0.35076,-1.02773,0.96485,-0.29540,-0.00673,-0.05974,0.03246
2020-09-25,-1.43891,-1.02198,-1.39021,-0.27448,0.31329,-0.93503,0.88737,0.48736,0.71433,-0.05830,0.01430
2020-09-28,-1.51951,-1.36273,-1.34332,-0.19896,0.30416,-1.15893,0.87125,0.65731,-1.03746,-0.05585,0.01694
2020-09-29,-1.56214,-1.19035,-1.30317,-0.13583,-0.29965,-0.82069,0.85886,0.83391,-0.49131,-0.05382,0.01913
2020-09-30,-1.59069,-1.48694,-1.30959,-0.16289,-0.63073,-1.06320,0.73961,0.42248,-0.75648,-0.05472,0.01816
2020-10-09,-1.52598,-1.76225,-0.99896,0.43098,-0.95776,0.47376,0.70534,0.55774,-0.05526,-0.03540,0.03896
2020-10-12,-1.24929,-1.96498,-0.53797,1.32594,-1.10855,0.22570,0.69537,1.23568,0.46931,-0.00614,0.07048
2020-10-13,-1.03007,-1.78776,-0.48581,1.41663,-1.53091,-0.66735,0.57443,0.90720,0.32919,-0.00283,0.07404
2020-10-14,-0.81296,-0.66408,-0.58958,1.20287,-1.88464,-0.71221,0.48285,1.32923,0.17829,-0.00945,0.06692
2020-10-15,-0.63238,-0.83231,-0.61701,1.14073,-1.51513,-0.93568,0.32001,1.41563,-0.15529,-0.01117,0.06506
2020-10-16,-0.59506,-1.10255,-0.63986,1.08770,-1.13699,-0.99911,0.02739,-0.77059,-0.48804,-0.01263,0.06350
2020-10-19,-0.72408,-0.87329,-0.75736,0.85319,-0.84578,-1.04568,-0.03901,-0.90385,-0.47695,-0.02008,0.05546
2020-10-20,-0.80862,-1.01958,-0.63459,1.08360,-0.96453,-0.75488,-0.17552,-0.59928,-0.62289,-0.01226,0.06389
2020-10-21,-0.87193,-0.92787,-0.63687,1.07117,-0.58974,-1.08620,-0.20427,-0.44019,-0.50188,-0.01239,0.06375
2020-10-22,-0.91597,-0.30737,-0.68420,0.97105,-0.99697,-1.08019,-0.23370,-0.31988,-0.18424,-0.01545,0.06046
2020-10-23,-0.90587,-0.24449,-0.87421,0.59599,-1.05196,-1.07612,-0.24948,-0.01183,-0.18726,-0.02771,0.04725
2020-10-26,-0.94343,0.04252,-1.03418,0.42516,-1.25031,-0.98124,-0.22298,0.28427,-0.13219,-0.03333,0.03595
2020-10-27,-0.94797,0.12805,-1.11735,0.47347,-0.98406,-1.04433,-0.19073,-0.12325,-0.47173,-0.03167,0.02985
2020-10-28,-0.91484,0.31322,-0.99163,0.70660,-0.99749,-0.86730,-0.14722,0.28946,-0.40284,-0.02384,0.03818
2020-10-29,-0.81638,1.21991,-0.87475,0.92363,-1.49377,-0.91242,-0.10149,0.58740,-1.09329,-0.01649,0.04599
2020-10-30,-0.67748,0.81790,-1.11729,0.43764,-1.72003,-1.28406,-0.00644,0.00490,-1.38942,-0.03248,0.02899
2020-11-02,-0.53549,1.06282,-1.03239,0.59201,-1.58905,-0.68989,0.11724,0.30075,-2.06315,-0.02723,0.03457
2020-11-03,-0.40054,1.22170,-0.85001,0.93865,-1.71706,-0.49273,0.10109,0.33431,0.92989,-0.01554,0.04701
2020-11-04,-0.36823,0.94104,-0.73473,1.15448,-0.95448,-0.86449,0.07758,0.29054,0.71140,-0.00810,0.05492
2020-11-05,-0.29401,0.96099,-0.50939,1.38732,-0.80704,-0.38514,0.10188,0.75357,1.01915,0.00000,0.07058
2020-11-06,-0.26298,0.56538,-0.50711,1.37571,-0.32486,-1.06371,0.08695,0.89995,-0.34058,0.00000,0.07071
2020-11-09,-0.05741,0.13166,-0.20631,1.36496,0.17672,-0.16065,0.06154,0.18712,-1.04932,0.00000,0.09167
2020-11-10,0.09637,0.35634,-0.29320,1.19113,0.03647,-0.95024,0.09868,0.44826,-0.94463,-0.00551,0.08565
2020-11-11,0.21583,0.43067,-0.44754,0.89255,0.03397,-0.81858,0.11007,0.51281,-0.91117,-0.01535,0.07491
2020-11-12,0.12863,0.90118,-0.43647,0.90751,0.27297,-0.60230,0.08495,0.54036,-0.79280,-0.01463,0.07569
2020-11-13,0.02471,0.79409,-0.59732,0.59883,0.69984,-0.90869,0.07447,0.83940,-1.19254,-0.02499,0.06438
2020-11-16,-0.18319,0.81764,-0.44664,0.87612,0.52142,-0.31776,0.10331,0.79055,-0.62361,-0.01549,0.07475
2020-11-17,-0.26190,0.49114,-0.47412,0.81842,0.45757,-0.91244,0.12025,1.16835,-0.02735,-0.01738,0.07270
2020-11-18,-0.28318,0.86670,-0.48209,0.79742,0.15196,-0.78242,0.10445,0.94766,-0.14275,-0.01800,0.07201
2020-11-19,-0.21859,0.77619,-0.36668,1.00838,0.47288,-0.69462,0.12275,1.59126,-0.31286,-0.01071,0.07997
2020-11-20,-0.19568,0.87725,-0.31796,1.09321,0.50749,-0.52015,0.08494,0.02527,-0.23174,-0.00764,0.08333
2020-11-23,-0.08892,0.45439,-0.12588,1.30803,0.82666,-0.54504,0.05045,0.17068,0.02561,0.00000,0.09686
2020-11-24,-0.10438,0.33043,-0.22410,1.11928,0.93583,-0.74355,0.00635,-0.13860,0.31222,-0.00614,0.09012
2020-11-25,-0.07149,0.37870,-0.42542,0.74320,0.87581,-0.78784,-0.03369,0.53418,0.59267,-0.01885,0.07618
2020-11-26,-0.08692,-0.44909,-0.39886,0.78999,1.27243,-0.96252,-0.09206,0.66970,0.13269,-0.01707,0.07813
2020-11-27,-0.10244,-0.15098,-0.20910,1.13777,1.19992,-0.85250,-0.21274,1.01270,0.23377,-0.00485,0.09154
2020-11-30,-0.10943,-0.37859,-0.27712,1.01137,1.28101,-0.89513,-0.37416,0.43022,0.34803,-0.00895,0.08704
2020-12-01,-0.07667,-0.78049,0.05695,1.26295,1.57560,-0.56399,-0.44458,0.66195,0.79735,0.00000,0.11046
2020-12-02,-0.07001,-0.50548,0.05301,1.25315,1.12442,-0.45579,-0.46605,0.29841,0.61341,0.00000,0.11047
2020-12-03,0.00571,-0.29204,0.01674,1.18621,1.26344,-0.59008,-0.46420,0.89460,-0.28118,-0.00199,0.10826
2020-12-04,0.03361,-0.09389,0.03992,1.22649,0.94571,-0.70179,-0.52740,1.03082,0.31350,-0.00024,0.11020
2020-12-07,-0.10677,0.26085,-0.10365,0.97114,0.57162,-0.78927,-0.56250,0.44966,0.55510,-0.00886,0.10063
2020-12-08,-0.21636,0.20253,-0.14766,0.89494,0.52701,-0.81265,-0.64124,0.62070,0.62055,-0.01130,0.09792
2020-12-09,-0.28116,0.41618,-0.36755,0.51193,0.52880,-0.74741,-0.69054,1.13383,0.90541,-0.02456,0.08320
2020-12-10,-0.35437,0.07904,-0.37946,0.49549,0.20894,-0.85782,-0.69823,1.06660,1.08031,-0.02499,0.08272
2020-12-11,-0.28793,-0.25189,-0.54954,0.20514,0.00032,-1.05498,-0.67375,0.81772,0.99730,-0.03503,0.07157
2020-12-14,-0.34071,0.14610,-0.40932,0.45539,-0.03180,-0.48610,-0.68612,1.02524,0.72905,-0.02611,0.08147
2020-12-15,-0.33321,0.33878,-0.38188,0.50881,-0.07376,-0.75003,-0.70834,0.94220,0.63899,-0.02408,0.08372
2020-12-16,-0.40838,0.31966,-0.35930,0.55355,-0.09032,-0.83871,-0.67768,1.30884,1.61163,-0.02235,0.08564
2020-12-17,-0.35198,0.36181,-0.15632,0.90684,-0.36916,-0.40143,-0.69796,1.32420,1.04682,-0.00980,0.09959
2020-12-18,-0.40359,0.49528,-0.21900,0.80238,-0.24832,-0.62041,-0.69298,-0.08850,0.20200,-0.01326,0.09575
2020-12-21,-0.28012,1.24991,-0.06966,1.05967,-0.64767,-0.25202,-0.69887,-0.01991,0.47975,-0.00401,0.10602
2020-12-22,-0.09435,1.66675,-0.34660,0.59274,-0.80825,-0.71009,-0.62316,0.88371,0.60480,-0.02020,0.08803
2020-12-23,0.07453,1.62537,-0.21102,0.82562,-1.01332,-0.36328,-0.59015,0.16159,0.55644,-0.01184,0.09732
2020-12-24,0.08947,2.32284,-0.24022,0.78010,-1.09966,-0.69164,-0.49888,0.81398,2.15224,-0.01325,0.09576
2020-12-25,0.09729,1.44520,-0.12946,1.01085,-0.55656,0.04692,-0.41685,0.75686,0.66010,-0.00496,0.10328
2020-12-28,0.08615,1.85790,-0.10230,1.13059,-0.79588,-0.10702,-0.27657,0.37586,0.82741,-0.00054,0.10531
2020-12-29,-0.01348,1.89119,-0.19707,1.00702,-0.95082,-0.11021,-0.06415,1.20236,-1.43777,-0.00478,0.09930
2020-12-30,-0.09625,2.02205,0.03640,1.13811,-1.19460,0.01867,-0.05825,0.63253,-1.82714,0.00000,0.11473
2020-12-31,-0.01696,2.00675,0.01015,1.13319,-1.05593,-0.17867,-0.08124,0.70961,-1.35157,0.00000,0.11325
2021-01-04,0.24074,2.45767,0.15449,1.12789,-0.81869,0.98931,0.07739,-0.10657,0.39177,0.00000,0.12288
2021-01-05,0.51612,3.28965,0.48072,1.12088,-1.01119,0.28789,0.22543,-0.50026,1.14638,0.00000,0.14437
2021-01-06,0.72135,2.55071,0.63720,1.11476,-0.72216,-0.42978,0.38321,0.06490,0.44067,0.00000,0.15485
2021-01-07,0.96167,2.55388,0.94751,1.10862,-0.61401,-0.60446,0.59357,0.94463,0.80204,0.00000,0.17531
2021-01-08,1.05296,2.89003,0.87996,1.01209,-0.55027,-0.34395,0.70443,1.08777,-0.48545,-0.00331,0.17142
2021-01-11,1.03907,3.45507,0.69413,0.73542,-0.42083,-0.60340,0.87102,1.03616,-0.01722,-0.01315,0.15986
2021-01-12,0.87521,2.21985,1.19976,1.10048,-0.01456,-0.04006,0.87888,0.67569,0.53294,0.00000,0.19294
2021-01-13,0.87713,1.52008,1.12949,1.00813,0.07471,-0.58257,1.05421,1.01490,0.11361,-0.00329,0.18902
2021-01-14,0.77668,1.32594,0.76790,0.47661,-0.10463,-0.05937,1.22741,1.48535,-1.02276,-0.02250,0.16610
2021-01-15,0.68129,0.37466,0.72169,0.41839,0.34094,0.11405,1.37414,-0.62412,-0.86390,-0.02471,0.16346
2021-01-18,0.50953,0.46234,0.91436,0.72131,-0.03297,0.50251,1.45947,-0.75342,-0.27500,-0.01391,0.17635
2021-01-19,0.44955,0.07335,0.62698,0.32102,0.05775,0.02481,1.55870,-0.56731,-1.08833,-0.02838,0.15807
2021-01-20,0.21134,-0.01789,0.74919,0.51698,-0.01154,0.13164,1.55135,-0.27161,-2.01340,-0.02143,0.16636
2021-01-21,0.16751,0.41904,1.03332,0.96208,-0.11935,0.21644,1.54243,-0.27544,-1.39952,-0.00561,0.18521
2021-01-22,0.20425,-0.47511,1.04126,0.98727,0.14900,-0.30613,1.57758,-0.66555,-2.25700,-0.00475,0.18624
2021-01-25,0.33313,0.39319,1.11775,1.12110,-0.28089,-0.34732,1.70530,-1.04576,-0.73180,0.00000,0.19172
2021-01-26,0.30624,-0.36757,0.53252,0.55927,0.20441,-0.34761,1.70019,0.01711,-2.64242,-0.02008,0.15393
2021-01-27,0.30584,0.07097,0.44408,0.63578,0.29701,-0.09148,1.60049,-0.84476,-3.06182,-0.01741,0.14840
2021-01-28,0.17863,0.15352,-0.18978,-0.11370,0.53193,-0.65501,1.69904,0.80669,-2.86492,-0.04422,0.10712
2021-01-29,0.06341,0.14351,-0.27037,-0.23557,0.39696,-0.74172,1.95367,0.42574,-2.87928,-0.04870,0.10194
2021-02-01,-0.17670,0.17053,-0.06439,0.09662,0.34259,0.37941,2.17155,0.35300,-4.86624,-0.03702,0.11546
2021-02-02,-0.24210,-0.51404,0.19571,0.51494,0.41633,0.01234,2.18954,0.06069,-1.65332,-0.02219,0.13265
2021-02-03,-0.21608,-0.12311,0.14252,0.43635,0.55625,-0.54734,2.16594,0.82295,-0.73154,-0.02501,0.12937
2021-02-04,-0.19726,-0.08477,0.10222,0.37749,0.52070,-0.54923,2.03944,1.18908,-1.82352,-0.02701,0.12706
2021-02-05,-0.24578,-0.60234,0.12518,0.41841,0.32071,-0.45936,2.08823,1.16288,-0.77985,-0.02533,0.12901
2021-02-08,-0.28030,-1.11334,0.25937,0.82382,0.21496,-0.30118,1.98890,1.13604,-0.75865,-0.01091,0.13803
2021-02-09,-0.32056,-0.68649,0.64126,1.12915,-0.22493,0.12474,1.95751,0.74992,-1.68580,0.00000,0.16292
2021-02-10,-0.37021,-0.33944,1.02251,1.12004,-0.06909,-0.61653,1.79107,0.41532,-0.83435,0.00000,0.18776
2021-02-18,-0.27962,-0.51957,0.88901,0.91749,0.35048,0.84464,1.72234,0.37051,-0.76174,-0.00677,0.17972
2021-02-19,-0.18562,0.42410,0.91522,0.96168,0.16299,0.69145,1.66265,-0.77526,0.26480,-0.00497,0.18186
2021-02-22,0.12256,-0.20527,0.32975,0.06258,0.62196,0.52197,1.74618,-1.00516,-0.11830,-0.03623,0.14474
2021-02-23,0.25003,-0.25228,0.26964,-0.02606,0.91407,-0.32841,1.69507,-0.44410,-0.04611,-0.03927,0.14112
2021-02-24,0.36677,-0.71092,-0.18782,-0.72702,1.21352,-0.66036,1.69328,0.03412,1.41573,-0.06373,0.11206
2021-02-25,0.25727,-1.25067,-0.08771,-0.56786,1.05430,-0.63385,1.67263,0.58605,0.53096,-0.05823,0.11860
2021-02-26,0.15376,-0.99858,-0.51281,-1.21658,1.00904,-0.63037,1.59273,0.02784,0.20728,-0.08109,0.09144
2021-03-01,-0.14199,-0.82623,-0.25016,-0.80610,0.84082,0.44213,1.39916,-0.15305,0.29913,-0.06697,0.10822
2021-03-02,-0.20833,-0.06059,-0.47175,-1.13978,0.89383,-0.74518,1.27777,-0.23740,2.16391,-0.07888,0.09408
2021-03-03,-0.34291,-0.81052,-0.14212,-0.62972,0.99622,0.38090,1.15175,-0.49421,4.05918,-0.06121,0.11506
2021-03-04,-0.31427,-0.70836,-0.68913,-1.46216,1.42550,-0.63993,1.11806,0.51091,2.99032,-0.09074,0.07998
2021-03-05,-0.33296,-0.75845,-0.74309,-1.53594,1.92994,-0.16493,0.95246,1.29317,3.85680,-0.09383,0.07632
2021-03-08,-0.26482,-1.60170,-1.32210,-2.40748,1.58989,-0.40826,0.72350,1.00991,3.67467,-0.12530,0.03894
2021-03-09,-0.22126,-1.82674,-1.65997,-2.89246,1.38673,-0.73013,0.70709,2.03239,0.56713,-0.14407,0.01664
2021-03-10,-0.29899,-1.32561,-1.54245,-2.67941,1.03241,-0.77443,0.65104,0.75537,0.34423,-0.13845,0.02331
2021-03-11,-0.41479,-0.98585,-1.14224,-2.05559,1.22806,0.12929,0.47806,1.34928,0.88468,-0.11700,0.04879
2021-03-12,-0.45614,-0.59602,-1.07906,-1.94576,1.53162,-0.44873,0.30442,1.15186,0.68274,-0.11387,0.05251
2021-03-15,-0.57558,-1.03892,-1.56509,-2.43035,1.30353,-0.57479,0.23494,1.67536,0.20574,-0.13296,0.02041
2021-03-16,-0.76131,-0.86919,-1.44887,-2.19326,1.18508,-0.04336,0.19981,0.84141,0.66195,-0.12541,0.02715
2021-03-17,-0.78664,-0.09848,-1.39788,-2.06801,1.20932,-0.32721,0.17572,0.96256,0.15482,-0.12171,0.02967
2021-03-18,-0.83608,0.32359,-1.29641,-1.85888,0.89900,-0.18863,0.01044,1.00033,0.03946,-0.11467,0.03565
2021-03-19,-0.86442,-0.23594,-1.69930,-2.43695,1.18655,-0.26526,-0.06977,0.12057,-0.53089,-0.13786,0.00852
2021-03-22,-0.89428,0.40803,-1.53252,-2.17858,1.26616,0.52183,-0.24408,-0.56678,0.13842,-0.12924,0.01861
2021-03-23,-0.84121,-0.05113,-1.66567,-2.35754,1.14264,-0.36948,-0.20276,0.32946,0.36816,-0.13748,0.00896
2021-03-24,-0.78430,0.03926,-1.78779,-2.67113,0.68937,-0.23367,-0.18860,1.04234,0.41214,-0.15136,0.00000
2021-03-25,-0.81268,0.13626,-1.77632,-2.63887,0.93259,-0.58259,-0.15764,1.28289,0.05746,-0.15176,0.00000
2021-03-26,-0.82050,-0.01790,-1.43863,-2.14414,0.72695,0.25170,-0.27636,0.70673,0.12786,-0.13254,0.02266
2021-03-29,-0.81442,0.05295,-1.41515,-2.09949,1.04702,0.11620,-0.27847,0.54267,0.19291,-0.13101,0.02447
2021-03-30,-0.83218,-0.43279,-1.27570,-1.90098,0.54827,-0.02075,-0.20777,0.19091,-0.28258,-0.12277,0.03418
2021-03-31,-0.87418,-0.38161,-1.42191,-2.10905,0.36173,0.33179,-0.13059,0.80428,-1.27558,-0.13075,0.02477
2021-04-01,-0.87101,-0.99609,-1.23437,-1.84590,-0.05293,0.27959,-0.15173,0.66251,0.03363,-0.12000,0.03744
2021-04-02,-0.87789,-0.96980,-1.08670,-1.65109,-0.56974,0.14183,-0.13148,0.35718,-0.50084,-0.11126,0.04775
2021-04-06,-0.92543,-0.66241,-1.15414,-1.75360,-0.24456,0.22154,-0.26199,-0.03703,0.38090,-0.11491,0.04344
2021-04-07,-0.90581,-0.67418,-1.26384,-1.91057,0.13847,0.87499,-0.41003,0.22668,0.49175,-0.12121,0.03601
2021-04-08,-0.82339,-0.80746,-1.23644,-1.87414,0.16803,-0.50631,-0.43823,0.96412,0.12392,-0.11976,0.03773
2021-04-09,-0.76790,-1.76907,-1.46767,-2.20278,0.04813,-0.10361,-0.39255,1.03861,0.06800,-0.13299,0.02212
2021-04-12,-0.70298,-1.88803,-1.72963,-2.57400,-0.08553,0.05375,-0.28813,1.65920,0.35190,-0.14807,0.00434
2021-04-13,-0.66535,-1.52574,-1.74584,-2.59200,0.34773,-0.18867,-0.26723,1.62517,0.82387,-0.14947,0.00270
2021-04-14,-0.71081,-1.43137,-1.61449,-2.40263,0.58197,0.13142,-0.27440,1.07608,0.64560,-0.14241,0.01102
2021-04-15,-0.76935,-1.76985,-1.70094,-2.51851,0.23020,-0.53966,-0.24880,1.27365,0.43930,-0.14786,0.00459
2021-04-16,-0.75144,-2.00190,-1.64038,-2.42755,0.35402,0.16206,-0.24191,0.80650,0.03617,-0.14490,0.00809
2021-04-19,-0.67291,-1.45047,-1.26979,-1.90137,0.04296,0.63342,-0.21515,-0.01275,-0.05073,-0.12409,0.03261
2021-04-20,-0.51815,-1.54681,-1.27557,-1.90752,-0.37655,-0.51137,-0.21972,0.34733,-0.06541,-0.12472,0.03187
2021-04-21,-0.42562,-1.11821,-1.22453,-1.83405,-0.49810,-0.75265,-0.33880,0.14072,0.19689,-0.12207,0.03499
2021-04-22,-0.34528,-0.89607,-1.24840,-1.86619,-0.09990,-0.37228,-0.44036,-0.27311,-0.51898,-0.12371,0.03307
2021-04-23,-0.25128,-0.73389,-1.10816,-1.67083,0.07588,-0.64085,-0.46825,0.63179,0.29002,-0.11575,0.04245
2021-04-26,-0.19737,-0.19245,-1.27492,-1.90045,0.01069,-0.31199,-0.32410,0.45944,-0.18729,-0.12578,0.03063
2021-04-27,-0.24015,-0.60187,-1.23018,-1.83582,0.00853,-0.66209,-0.20993,0.20453,-0.19402,-0.12349,0.03333
2021-04-28,-0.18890,0.10680,-1.14070,-1.70986,0.04034,-0.03724,-0.15706,0.39668,0.27688,-0.11854,0.03916
2021-04-29,-0.11463,0.53588,-1.00412,-1.51913,-0.01295,-0.36076,-0.11001,0.37273,0.09584,-0.11081,0.04828
2021-04-30,-0.03483,0.24983,-1.11856,-1.67551,0.36062,-0.52075,-0.00067,1.00071,-0.58787,-0.11781,0.04002
2021-05-06,-0.05965,0.73315,-1.29581,-1.91813,0.15561,0.20723,0.06990,-0.13571,0.08220,-0.12855,0.02736
2021-05-07,0.04242,0.45776,-1.47739,-2.16303,0.17978,-0.33068,0.20557,0.79244,0.51229,-0.13976,0.01415
2021-05-10,0.10178,0.71802,-1.47808,-2.15705,-0.13564,0.81058,0.35472,0.20259,0.22520,-0.14038,0.01341
2021-05-11,0.12569,0.54618,-1.38090,-2.01866,-0.19867,-0.09184,0.40504,0.65251,-0.13450,-0.13511,0.01963
2021-05-12,0.04279,0.55998,-1.31102,-1.91857,-0.30429,0.39177,0.43410,1.06844,0.20654,-0.13141,0.02399
2021-05-13,-0.02574,0.58956,-1.45075,-2.10348,-0.32231,-0.50797,0.35043,1.10549,-0.00341,-0.14029,0.01353
2021-05-14,-0.02449,0.92866,-1.10506,-1.62891,-0.76281,0.52106,0.31366,1.86067,0.07686,-0.12004,0.03740
2021-05-17,0.03218,1.15165,-0.88687,-1.33138,-0.98096,-0.66754,0.44989,1.02551,-0.38345,-0.10723,0.05250
2021-05-18,-0.04457,1.27733,-0.87456,-1.31324,-0.77310,0.31359,0.43272,1.06176,-0.40470,-0.10677,0.05303
2021-05-19,0.00165,1.25223,-0.91341,-1.36409,-0.74826,-0.12110,0.44896,1.27723,0.32670,-0.10941,0.04992
2021-05-20,0.07460,1.08172,-0.86782,-1.30095,-0.74023,-0.28553,0.47371,1.43752,0.36796,-0.10698,0.05279
2021-05-21,0.02881,1.02845,-1.01039,-1.49024,-0.78573,0.09307,0.49110,0.13836,0.27001,-0.11598,0.04218
2021-05-24,-0.03949,0.77908,-0.94346,-1.39799,-0.72831,-0.06952,0.53515,0.25404,0.04459,-0.11229,0.04653
2021-05-25,0.20150,0.58536,-0.47892,-0.77635,-1.02216,-0.33834,0.50983,0.21709,-0.26541,-0.08424,0.07960
2021-05-26,0.35567,0.63084,-0.47096,-0.76622,-1.17190,-0.09689,0.46746,0.32643,-0.36283,-0.08388,0.08003
2021-05-27,0.41725,0.75403,-0.41956,-0.69830,-1.51582,0.11879,0.36848,-0.06753,0.08460,-0.08084,0.08361
2021-05-28,0.59311,0.74346,-0.46610,-0.76090,-1.75171,-0.31263,0.25319,0.67415,-0.02316,-0.08379,0.08013
2021-05-31,0.73417,-0.09081,-0.43420,-0.71879,-1.38473,0.71371,0.19307,-0.41078,-1.07347,-0.08199,0.08226
2021-06-01,0.74524,-0.23104,-0.40383,-0.67890,-1.10112,0.14486,0.11681,-0.88383,0.23572,-0.08024,0.08431
2021-06-02,0.77860,0.31958,-0.54759,-0.87082,-1.38494,-0.09730,0.07242,0.00745,0.86704,-0.08915,0.07381
2021-06-03,0.77705,0.04489,-0.64435,-1.00073,-1.27202,0.14207,-0.01424,-1.00501,0.39318,-0.09512,0.06677
2021-06-04,0.69893,0.19008,-0.56727,-0.89899,-1.11276,-0.34387,-0.10280,0.41240,-0.81064,-0.09047,0.07225
2021-06-07,0.63819,-0.35394,-0.57864,-0.91471,-0.89152,-0.06826,-0.20156,-0.51508,-1.18845,-0.09127,0.07131
