# regime-adapt train day sampling v1 | frozen 2026-08-09 | seed=42
# train=2004-01-02..2020-07-31 | labels=monthly_regime_3style.csv
# D downsample keep=1718/2771 (f_D=0.619993); target D/F/T=55/30/15; decay halflife=48m (M3 only)
date,weight
2015-05-19,1.59572417
2015-05-20,1.59648142
2015-05-21,1.59723902
2015-05-22,1.59799698
2015-05-25,1.60027303
2015-05-26,1.60103243
2015-05-27,1.6017922
2015-05-28,1.60255232
2015-05-29,1.60331281
2015-06-01,1.07493707
2015-06-04,1.07646812
2015-06-08,1.07851291
2015-06-10,1.07953676
2015-06-12,1.08056158
2015-06-15,1.08210064
2015-06-16,1.08261415
2015-06-17,1.0831279
2015-06-18,1.08364189
2015-06-23,1.08621552
2015-06-29,1.08931195
2015-06-30,1.08982888
2015-07-02,1.09086347
2015-07-03,1.09138113
2015-07-06,1.0929356
2015-07-07,1.09345425
2015-07-09,1.09449229
2015-07-10,1.09501167
2015-07-13,1.09657131
2015-07-14,1.09709169
2015-07-16,1.09813317
2015-07-20,1.10021912
2015-07-21,1.10074122
2015-07-22,1.10126357
2015-07-27,1.10387906
2015-07-29,1.10492699
2015-07-31,1.10597591
2015-08-03,1.10755117
2015-08-05,1.10860259
2015-08-07,1.109655
2015-08-11,1.11176283
2015-08-12,1.11229041
2015-08-13,1.11281825
2015-08-14,1.11334633
2015-08-17,1.11493208
2015-08-21,1.11704994
2015-08-24,1.11864097
2015-08-26,1.11970291
2015-08-27,1.12023426
2015-08-28,1.12076586
2015-08-31,1.12236219
2015-09-01,1.67722923
2015-09-02,1.67802515
2015-09-07,1.68201043
2015-09-08,1.68280863
2015-09-09,1.6836072
2015-09-10,1.68440614
2015-09-11,1.68520547
2015-09-14,1.68760573
2015-09-15,1.68840658
2015-09-16,1.68920781
2015-09-17,1.69000941
2015-09-18,1.6908114
2015-09-21,1.69321965
2015-09-22,1.69402316
2015-09-23,1.69482705
2015-09-24,1.69563132
2015-09-25,1.69643598
2015-09-28,1.69885223
2015-09-29,1.69965842
2015-09-30,1.70046498
2015-10-08,1.70693131
2015-10-09,1.70774132
2015-10-12,1.71017368
2015-10-13,1.71098524
2015-10-14,1.71179718
2015-10-15,1.71260951
2015-10-16,1.71342222
2015-10-19,1.71586267
2015-10-20,1.71667692
2015-10-21,1.71749157
2015-10-22,1.71830659
2015-10-23,1.71912201
2015-10-26,1.72157058
2015-10-27,1.72238754
2015-10-28,1.72320489
2015-10-29,1.72402263
2015-10-30,1.72484076
2015-11-02,1.72729748
2015-11-03,1.72811716
2015-11-04,1.72893723
2015-11-05,1.72975769
2015-11-06,1.73057854
2015-11-09,1.73304343
2015-11-10,1.73386583
2015-11-11,1.73468863
2015-11-12,1.73551182
2015-11-13,1.7363354
2015-11-16,1.73880849
2015-11-17,1.73963363
2015-11-18,1.74045917
2015-11-19,1.7412851
2015-11-20,1.74211142
2015-11-23,1.74459273
2015-11-24,1.74542062
2015-11-25,1.7462489
2015-11-26,1.74707758
2015-11-27,1.74790665
2015-11-30,1.75039621
2015-12-01,1.17243576
2015-12-02,1.17299214
2015-12-03,1.17354877
2015-12-04,1.17410568
2015-12-07,1.17577797
2015-12-09,1.17689416
2015-12-10,1.17745265
2015-12-14,1.17968926
2015-12-16,1.18080916
2015-12-21,1.18361356
2015-12-22,1.18417524
2015-12-25,1.18586188
2015-12-28,1.18755092
2015-12-29,1.18811446
2015-12-31,1.18924236
2016-01-05,1.19206679
2016-01-06,1.19263248
2016-01-07,1.19319844
2016-01-08,1.19376467
2016-01-11,1.19546496
2016-01-13,1.19659984
2016-01-15,1.19773579
2016-01-20,1.20058039
2016-01-21,1.20115012
2016-01-22,1.20172012
2016-01-25,1.20343175
2016-01-26,1.20400283
2016-01-27,1.20457419
2016-01-28,1.20514582
2016-01-29,1.20571771
2016-02-01,1.80350406
2016-02-02,1.80435991
2016-02-03,1.80521616
2016-02-04,1.80607282
2016-02-05,1.80692988
2016-02-15,1.81552293
2016-02-16,1.81638448
2016-02-17,1.81724643
2016-02-18,1.8181088
2016-02-19,1.81897158
2016-02-22,1.82156236
2016-02-23,1.82242678
2016-02-24,1.8232916
2016-02-25,1.82415684
2016-02-26,1.82502249
2016-02-29,1.82762189
2016-03-01,1.82848918
2016-03-02,1.82935688
2016-03-03,1.830225
2016-03-04,1.83109352
2016-03-07,1.83370157
2016-03-08,1.83457175
2016-03-09,1.83544234
2016-03-10,1.83631334
2016-03-11,1.83718475
2016-03-14,1.83980148
2016-03-15,1.84067455
2016-03-16,1.84154804
2016-03-17,1.84242194
2016-03-18,1.84329625
2016-03-21,1.84592168
2016-03-22,1.84679766
2016-03-23,1.84767405
2016-03-24,1.84855085
2016-03-25,1.84942807
2016-03-28,1.85206224
2016-03-29,1.85294113
2016-03-30,1.85382043
2016-03-31,1.85470016
2016-04-01,1.24229976
2016-04-07,1.24584113
2016-04-08,1.24643234
2016-04-12,1.24879998
2016-04-13,1.24939259
2016-04-15,1.25057866
2016-04-18,1.25235988
2016-04-19,1.25295418
2016-04-21,1.25414363
2016-04-22,1.25473878
2016-04-25,1.25652592
2016-04-26,1.2571222
2016-04-28,1.25831561
2016-04-29,1.25891273
2016-05-03,2.26883941
2016-05-04,2.26991607
2016-05-05,2.27099325
2016-05-06,2.27207094
2016-05-09,2.27530709
2016-05-10,2.27638682
2016-05-11,2.27746707
2016-05-12,2.27854784
2016-05-13,2.27962911
2016-05-16,2.28287602
2016-05-17,2.28395935
2016-05-18,2.28504319
2016-05-19,2.28612755
2016-05-20,2.28721242
2016-05-23,2.29047013
2016-05-24,2.29155706
2016-05-25,2.29264451
2016-05-26,2.29373248
2016-05-27,2.29482096
2016-05-30,2.2980895
2016-05-31,2.29918005
2016-06-01,2.30027112
2016-06-02,2.3013627
2016-06-03,2.30245481
2016-06-06,2.30573422
2016-06-07,2.3068284
2016-06-08,2.3079231
2016-06-13,2.31340437
2016-06-14,2.31450219
2016-06-15,2.31560053
2016-06-16,2.31669939
2016-06-17,2.31779877
2016-06-20,2.32110004
2016-06-21,2.32220151
2016-06-22,2.3233035
2016-06-23,2.32440601
2016-06-24,2.32550905
2016-06-27,2.32882131
2016-06-28,2.32992644
2016-06-29,2.3310321
2016-06-30,2.33213828
2016-07-01,1.29710874
2016-07-04,1.29895623
2016-07-07,1.30080635
2016-07-08,1.30142365
2016-07-11,1.30327728
2016-07-14,1.30513356
2016-07-18,1.3076127
2016-07-20,1.30885404
2016-07-22,1.31009656
2016-07-25,1.31196255
2016-07-27,1.31320802
2016-07-28,1.31383119
2016-08-01,1.31632686
2016-08-02,1.31695152
2016-08-03,1.31757647
2016-08-05,1.31882727
2016-08-08,1.3207057
2016-08-09,1.32133243
2016-08-11,1.3225868
2016-08-12,1.32321442
2016-08-16,1.32572792
2016-08-19,1.32761617
2016-08-23,1.33013802
2016-08-24,1.33076923
2016-08-25,1.33140074
2016-08-29,1.33392979
2016-08-30,1.3345628
2016-08-31,1.33519611
2016-09-01,1.33582972
2016-09-05,1.33836718
2016-09-06,1.33900229
2016-09-07,1.33963771
2016-09-08,1.34027343
2016-09-12,1.34281933
2016-09-13,1.34345656
2016-09-14,1.34409409
2016-09-19,1.34728629
2016-09-22,1.34920525
2016-09-26,1.35176811
2016-09-28,1.35305137
2016-09-29,1.35369345
2016-09-30,1.35433584
2016-10-10,1.36077653
2016-10-11,1.36142228
2016-10-14,1.36336137
2016-10-18,1.36595113
2016-10-20,1.36724785
2016-10-21,1.36789667
2016-10-24,1.36984498
2016-10-25,1.37049504
2016-10-26,1.3711454
2016-10-28,1.37244705
2016-11-01,1.37505406
2016-11-02,1.37570659
2016-11-03,1.37635943
2016-11-07,1.37897387
2016-11-08,1.37962826
2016-11-14,1.3835611
2016-11-16,1.38487454
2016-11-18,1.38618923
2016-11-21,1.38816359
2016-11-25,1.39080046
2016-11-28,1.3927814
2016-11-29,1.39344233
2016-11-30,1.39410359
2016-12-01,1.39476515
2016-12-02,1.39542703
2016-12-05,1.39741456
2016-12-06,1.3980777
2016-12-07,1.39874115
2016-12-08,1.39940491
2016-12-19,1.40672717
2016-12-20,1.40739473
2016-12-21,1.4080626
2016-12-23,1.4093993
2016-12-26,1.41140673
2016-12-27,1.41207651
2016-12-30,1.41408774
2017-01-04,1.41744618
2017-01-05,1.41811882
2017-01-06,1.41879178
2017-01-09,1.42081259
2017-01-10,1.42148683
2017-01-16,1.425539
2017-01-20,1.42824686
2017-01-24,1.43095987
2017-01-25,1.43163892
2017-01-26,1.4323183
2017-02-03,1.43776495
2017-02-07,1.44049603
2017-02-09,1.44186352
2017-02-10,1.44254775
2017-02-13,1.44460239
2017-02-14,1.44528792
2017-02-15,1.44597378
2017-02-17,1.44734647
2017-02-20,1.44940794
2017-02-21,1.45009575
2017-02-27,1.45422947
2017-02-28,1.45491957
2017-03-02,1.45630075
2017-03-06,1.45906705
2017-03-07,1.45975944
2017-03-13,1.46392071
2017-03-14,1.46461541
2017-03-16,1.4660058
2017-03-21,1.46948753
2017-03-22,1.47018487
2017-03-23,1.47088254
2017-03-27,1.47367654
2017-03-28,1.47437587
2017-03-29,1.47507552
2017-04-07,1.48138742
2017-04-10,1.48349738
2017-04-11,1.48420136
2017-04-17,1.48843231
2017-04-18,1.48913864
2017-04-19,1.48984531
2017-04-20,1.49055231
2017-04-26,1.49480136
2017-04-27,1.49551071
2017-04-28,1.4962204
2017-05-03,1.49977389
2017-05-08,1.50333583
2017-05-09,1.50404923
2017-05-10,1.50476297
2017-05-11,1.50547705
2017-05-15,1.50833676
2017-05-16,1.50905254
2017-05-19,1.5112019
2017-05-22,1.51335432
2017-05-23,1.51407248
2017-05-24,1.51479098
2017-05-26,1.516229
2017-06-01,1.52055124
2017-06-08,1.52560944
2017-06-09,1.52633341
2017-06-12,1.52850739
2017-06-13,1.52923273
2017-06-14,1.52995843
2017-06-16,1.53141084
2017-06-19,1.53359205
2017-06-21,1.53504792
2017-06-22,1.53577637
2017-06-23,1.53650516
2017-06-28,1.54015434
2017-06-30,1.54161643
2017-07-04,1.54454479
2017-07-05,1.54527774
2017-07-06,1.54601105
2017-07-10,1.54894775
2017-07-12,1.55041819
2017-07-13,1.55115394
2017-07-14,1.55189003
2017-07-17,1.55410041
2017-07-18,1.5548379
2017-07-19,1.55557574
2017-07-25,1.56001016
2017-07-26,1.56075045
2017-07-27,1.5614911
2017-07-28,1.5622321
2017-08-02,1.56594237
2017-08-03,1.56668549
2017-08-04,1.56742895
2017-08-07,1.56966146
2017-08-08,1.57040634
2017-08-10,1.57189715
2017-08-14,1.57488302
2017-08-15,1.57563038
2017-08-17,1.57712615
2017-08-18,1.57787457
2017-08-21,1.58012196
2017-08-23,1.58162199
2017-08-24,1.58237255
2017-08-25,1.58312346
2017-08-28,1.58537832
2017-08-29,1.58613065
2017-08-31,1.5876364
2017-09-01,1.5883898
2017-09-04,1.59065217
2017-09-11,1.59594356
2017-09-13,1.59745861
2017-09-14,1.59821668
2017-09-18,1.60125255
2017-09-21,1.60353324
2017-09-27,1.60810436
2017-10-09,1.61728573
2017-10-12,1.61958925
2017-10-13,1.62035782
2017-10-16,1.62266572
2017-10-19,1.6249769
2017-10-20,1.62574803
2017-10-23,1.62806361
2017-10-24,1.6288362
2017-10-26,1.63038248
2017-10-30,1.63347945
2017-11-01,1.63503014
2017-11-02,1.63580603
2017-11-03,1.6365823
2017-11-06,1.63891331
2017-11-07,1.63969105
2017-11-09,1.64124763
2017-11-13,1.64436524
2017-11-17,1.64748877
2017-11-20,1.64983531
2017-11-24,1.65296923
2017-11-27,1.65532358
2017-11-28,1.6561091
2017-12-01,1.65846792
2017-12-04,1.6608301
2017-12-05,1.66161824
2017-12-11,1.66635494
2017-12-18,1.67189816
2017-12-20,1.67348533
2017-12-21,1.67427947
2017-12-26,1.67825586
2017-12-28,1.67984905
2017-12-29,1.68064622
2018-01-02,1.68383867
2018-01-03,1.68463772
2018-01-04,1.68543716
2018-01-08,1.68863871
2018-01-09,1.68944005
2018-01-10,1.69024176
2018-01-12,1.69184634
2018-01-16,1.69506006
2018-01-17,1.69586444
2018-01-18,1.69666921
2018-01-22,1.69989209
2018-01-23,1.70069877
2018-01-24,1.70150583
2018-01-25,1.70231327
2018-01-26,1.7031211
2018-01-29,1.70554688
2018-02-02,1.70878662
2018-02-06,1.71203252
2018-02-07,1.71284496
2018-02-08,1.71365779
2018-02-12,1.71691294
2018-02-22,1.7250779
2018-02-26,1.72835475
2018-02-27,1.72917493
2018-02-28,1.7299955
2018-03-06,1.73492713
2018-03-07,1.73575043
2018-03-08,1.73657412
2018-03-09,1.73739821
2018-03-12,1.73987281
2018-03-14,1.7415245
2018-03-16,1.74317776
2018-03-20,1.74648898
2018-03-22,1.74814696
2018-03-29,1.75396226
2018-03-30,1.7547946
2018-04-02,1.75729398
2018-04-03,1.75812789
2018-04-04,1.7589622
2018-04-11,1.76481349
2018-04-13,1.76648886
2018-04-17,1.76984436
2018-04-18,1.77068424
2018-04-19,1.77152451
2018-04-23,1.77488958
2018-04-24,1.77573185
2018-04-25,1.77657451
2018-04-26,1.77741758
2018-04-27,1.77826105
2018-05-03,1.78333026
2018-05-04,1.78417653
2018-05-07,1.78671776
2018-05-08,1.78756563
2018-05-09,1.78841392
2018-05-10,1.7892626
2018-05-11,1.79011169
2018-05-14,1.79266137
2018-05-15,1.79351207
2018-05-16,1.79436317
2018-05-18,1.79606659
2018-05-21,1.79862475
2018-05-23,1.80033222
2018-05-25,1.80204131
2018-05-29,1.80546435
2018-06-08,1.81405042
2018-06-11,1.8166342
2018-06-12,1.81749628
2018-06-13,1.81835876
2018-06-15,1.82008496
2018-06-22,1.82613957
2018-06-26,1.82960839
2018-06-27,1.83047662
2018-06-28,1.83134527
2018-06-29,1.83221433
2018-07-04,1.8365658
2018-07-09,1.84092762
2018-07-10,1.84180122
2018-07-11,1.84267524
2018-07-13,1.84442452
2018-07-17,1.84792807
2018-07-18,1.848805
2018-07-19,1.84968234
2018-07-20,1.8505601
2018-07-24,1.85407531
2018-07-25,1.85495515
2018-07-27,1.85671609
2018-07-30,1.85936064
2018-07-31,1.86024299
2018-08-01,1.86112576
2018-08-06,1.8655459
2018-08-07,1.86643119
2018-08-08,1.8673169
2018-08-09,1.86820302
2018-08-10,1.86908957
2018-08-13,1.87175174
2018-08-16,1.8744177
2018-08-17,1.8753072
2018-08-20,1.87797823
2018-08-21,1.87886941
2018-08-22,1.87976102
2018-08-23,1.88065306
2018-08-27,1.88422542
2018-08-28,1.88511957
2018-08-29,1.88601415
2018-08-31,1.88780458
2018-09-07,1.89408446
2018-09-11,1.89768234
2018-09-12,1.89858288
2018-09-13,1.89948384
2018-09-14,1.90038524
2018-09-17,1.90309198
2018-09-20,1.90580258
2018-09-25,1.91032883
2018-09-26,1.91123537
2018-09-28,1.91304973
2018-10-08,1.92214745
2018-10-09,1.92305959
2018-10-12,1.92579863
2018-10-17,1.93037237
2018-10-19,1.93220491
2018-10-23,1.9358752
2018-10-24,1.93679386
2018-10-25,1.93771296
2018-10-26,1.93863249
2018-10-29,1.94139371
2018-10-31,1.94323671
2018-11-01,1.94415887
2018-11-05,1.94785186
2018-11-06,1.94877621
2018-11-07,1.94970099
2018-11-08,1.95062622
2018-11-12,1.9543315
2018-11-14,1.95618678
2018-11-15,1.95711508
2018-11-19,1.96083269
2018-11-21,1.96269414
2018-11-23,1.96455736
2018-11-26,1.96735551
2018-11-27,1.96828911
2018-11-30,1.97109257
2018-12-03,1.97390002
2018-12-06,1.97671147
2018-12-07,1.97764951
2018-12-10,1.98046631
2018-12-11,1.98140613
2018-12-12,1.9823464
2018-12-13,1.98328711
2018-12-14,1.98422827
2018-12-18,1.98799738
2018-12-19,1.98894078
2018-12-20,1.98988462
2018-12-21,1.99082892
2018-12-25,1.99461057
2018-12-26,1.9955571
2018-12-27,1.99650408
2019-01-03,2.00314556
2019-01-04,2.00409615
2019-01-07,2.00695061
2019-01-08,2.007903
2019-01-09,2.00885584
2019-01-14,2.01362684
2019-01-15,2.0145824
2019-01-21,2.02032528
2019-01-24,2.02320286
2019-01-25,2.02416296
2019-01-28,2.027046
2019-01-29,2.02800793
2019-01-30,2.02897031
2019-01-31,2.02993315
2019-02-01,3.03347997
2019-02-11,3.04790601
2019-02-12,3.04935238
2019-02-13,3.05079944
2019-02-14,3.05224718
2019-02-15,3.05369562
2019-02-18,3.05804504
2019-02-19,3.05949622
2019-02-20,3.06094809
2019-02-21,3.06240065
2019-02-22,3.0638539
2019-02-25,3.06821779
2019-02-26,3.0696738
2019-02-27,3.0711305
2019-02-28,3.07258789
2019-03-01,3.07404598
2019-03-04,3.07842438
2019-03-05,3.07988524
2019-03-06,3.08134678
2019-03-07,3.08280902
2019-03-08,3.08427196
2019-03-11,3.08866493
2019-03-12,3.09013064
2019-03-13,3.09159705
2019-03-14,3.09306416
2019-03-15,3.09453196
2019-03-18,3.09893954
2019-03-19,3.10041013
2019-03-20,3.10188142
2019-03-21,3.1033534
2019-03-22,3.10482609
2019-03-25,3.10924833
2019-03-26,3.11072381
2019-03-27,3.11219999
2019-03-28,3.11367688
2019-03-29,3.11515446
2019-04-10,2.09748449
2019-04-11,2.09847984
2019-04-12,2.09947567
2019-04-16,2.1034637
2019-04-17,2.10446189
2019-04-18,2.10546055
2019-04-23,2.11046098
2019-04-24,2.1114625
2019-04-26,2.11346694
2019-04-30,2.11748155
2019-05-06,2.12351776
2019-05-09,2.12654231
2019-05-13,2.13058176
2019-05-17,2.13462887
2019-05-23,2.14071396
2019-05-27,2.14478033
2019-05-28,2.14579812
2019-05-29,2.1468164
2019-05-30,2.14783517
2019-05-31,2.14885441
2019-06-03,2.15191505
2019-06-04,2.15293624
2019-06-05,2.1539579
2019-06-06,2.15498006
2019-06-10,2.15907352
2019-06-11,2.1600981
2019-06-13,2.16214871
2019-06-17,2.16625579
2019-06-18,2.16728378
2019-06-19,2.16831226
2019-06-20,2.16934122
2019-06-21,2.17037067
2019-06-24,2.17346196
2019-06-26,2.17552527
2019-06-27,2.17655765
2019-07-01,2.1806921
2019-07-03,2.18276227
2019-07-04,2.18379809
2019-07-05,2.1848344
2019-07-08,2.18794629
2019-07-09,2.18898457
2019-07-10,2.19002335
2019-07-11,2.19106261
2019-07-15,2.19522461
2019-07-16,2.19626635
2019-07-18,2.1983513
2019-07-19,2.19939452
2019-07-23,2.20357235
2019-07-25,2.20566424
2019-07-26,2.20671093
2019-07-29,2.20985397
2019-07-30,2.21090265
2019-07-31,2.21195183
2019-08-01,2.2130015
2019-08-02,2.21405167
2019-08-07,2.21931
2019-08-08,2.22036317
2019-08-09,2.22141683
2019-08-14,2.22669266
2019-08-15,2.22774933
2019-08-16,2.2288065
2019-08-19,2.23198102
2019-08-22,2.23516006
2019-08-23,2.23622074
2019-08-26,2.23940582
2019-08-28,2.24153173
2019-08-29,2.24259544
2019-09-03,2.24792156
2019-09-04,2.24898831
2019-09-05,2.25005556
2019-09-09,2.25432962
2019-09-10,2.2553994
2019-09-11,2.25646969
2019-09-12,2.25754049
2019-09-16,2.26182877
2019-09-17,2.26290211
2019-09-20,2.26612519
2019-09-23,2.26935286
2019-09-24,2.27042977
2019-09-26,2.27258513
2019-09-27,2.27366358
2019-10-09,2.28664492
2019-10-11,2.28881567
2019-10-14,2.29207566
2019-10-15,2.29316336
2019-10-16,2.29425157
2019-10-17,2.2953403
2019-10-18,2.29642954
2019-10-22,2.30079169
2019-10-25,2.30406874
2019-10-28,2.30735045
2019-10-29,2.3084454
2019-10-31,2.31063684
2019-11-04,2.31502598
2019-11-08,2.31942346
2019-11-11,2.32272704
2019-11-13,2.32493205
2019-11-14,2.32603533
2019-11-18,2.33045372
2019-11-20,2.33266606
2019-11-22,2.3348805
2019-11-25,2.3382061
2019-11-26,2.33931569
2019-11-27,2.3404258
2019-11-28,2.34153644
2019-11-29,2.34264761
2019-12-02,4.21996696
2019-12-03,4.22196953
2019-12-04,4.22397304
2019-12-05,4.22597751
2019-12-06,4.22798293
2019-12-09,4.23400491
2019-12-10,4.23601414
2019-12-11,4.23802432
2019-12-12,4.24003546
2019-12-13,4.24204755
2019-12-16,4.24808956
2019-12-17,4.25010547
2019-12-18,4.25212234
2019-12-19,4.25414017
2019-12-20,4.25615895
2019-12-23,4.26222106
2019-12-24,4.26424368
2019-12-25,4.26626726
2019-12-26,4.2682918
2019-12-27,4.2703173
2019-12-30,4.27639957
2019-12-31,4.27842892
2020-01-02,4.2824905
2020-01-03,4.28452274
2020-01-06,4.29062524
2020-01-07,4.29266134
2020-01-08,4.29469841
2020-01-09,4.29673644
2020-01-10,4.29877544
2020-01-13,4.30489824
2020-01-14,4.30694111
2020-01-15,4.30898496
2020-01-16,4.31102977
2020-01-17,4.31307555
2020-01-20,4.31921872
2020-01-21,4.32126839
2020-01-22,4.32331903
2020-01-23,4.32537064
2020-02-03,3.61043232
2020-02-04,3.61214563
2020-02-05,3.61385976
2020-02-06,3.6155747
2020-02-07,3.61729046
2020-02-10,3.62244262
2020-02-11,3.62416163
2020-02-12,3.62588146
2020-02-13,3.62760211
2020-02-14,3.62932357
2020-02-17,3.63449287
2020-02-18,3.6362176
2020-02-19,3.63794315
2020-02-20,3.63966953
2020-02-21,3.64139672
2020-02-24,3.64658321
2020-02-25,3.64831368
2020-02-26,3.65004497
2020-02-27,3.65177708
2020-02-28,3.65351002
2020-03-02,3.65871376
2020-03-03,3.66044999
2020-03-04,3.66218704
2020-03-05,3.66392492
2020-03-06,3.66566362
2020-03-09,3.67088468
2020-03-10,3.67262668
2020-03-11,3.67436951
2020-03-12,3.67611317
2020-03-13,3.67785765
2020-03-16,3.68309607
2020-03-17,3.68484387
2020-03-18,3.6865925
2020-03-19,3.68834196
2020-03-20,3.69009224
2020-03-23,3.69534809
2020-03-24,3.69710171
2020-03-25,3.69885615
2020-03-26,3.70061143
2020-03-27,3.70236754
2020-03-30,3.70764087
2020-03-31,3.70940032
2020-04-01,2.48459951
2020-04-03,2.48695819
2020-04-07,2.49168225
2020-04-08,2.49286467
2020-04-10,2.49523119
2020-04-14,2.49997097
2020-04-16,2.50234423
2020-04-17,2.50353171
2020-04-20,2.50709753
2020-04-21,2.50828726
2020-04-22,2.50947756
2020-04-30,2.51902029
2020-05-08,2.52859932
2020-05-11,2.53220084
2020-05-12,2.53340248
2020-05-14,2.53580749
2020-05-15,2.53701084
2020-05-20,2.5430362
2020-05-26,2.55028552
2020-05-28,2.55270655
2020-05-29,2.55391793
2020-06-01,2.55755551
2020-06-02,2.55876918
2020-06-05,2.56241367
2020-06-10,2.56849936
2020-06-11,2.56971823
2020-06-15,2.5745995
2020-06-16,2.57582127
2020-06-19,2.57949005
2020-06-22,2.58316405
2020-06-29,2.59175709
2020-07-01,2.59421748
2020-07-02,2.59544856
2020-07-03,2.59668022
2020-07-07,2.60161271
2020-07-08,2.60284729
2020-07-09,2.60408246
2020-07-10,2.60531822
2020-07-14,2.61026711
2020-07-15,2.6115058
2020-07-16,2.61274508
2020-07-17,2.61398495
2020-07-20,2.61770808
2020-07-23,2.62143652
2020-07-27,2.62641603
2020-07-28,2.62766239
2020-07-30,2.63015687
